Initialising Weights Randomly Between 0 and 1
Hidden Units: 10
Number of Epochs: 10000

****************
Learning Rate: 0.001
****************

Training log:
Prediction: I

Target: C
Prediction: I

Target: H
Prediction: I

Target: Y
Prediction: I

Target: R
Prediction: I

Target: F
Prediction: I

Target: N
Prediction: I

Target: K
Prediction: I

Target: S
Prediction: I

Target: Z
Prediction: I

Target: M
Prediction: I

Target: F
Prediction: I

Target: C
Prediction: I

Target: C
Prediction: I

Target: O
Prediction: I

Target: N
Prediction: I

Target: C
Prediction: I

Target: E
Prediction: I

Target: B
Prediction: I

Target: B
Prediction: I

Target: G
Prediction: I

Target: N
Prediction: I

Target: S
Prediction: I

Target: D
Prediction: I

Target: G
Prediction: I

Target: V
Prediction: I

Target: Q
Prediction: I

Target: W
Prediction: I

Target: T
Prediction: I

Target: K
Prediction: I

Target: J
Prediction: I

Target: A
Prediction: I

Target: N
Prediction: I

Target: R
Prediction: I

Target: C
Prediction: I

Target: H
Prediction: I

Target: E
Prediction: I

Target: I
Prediction: I

Target: D
Prediction: I

Target: G
Prediction: I

Target: Z
Prediction: I

Target: J
Prediction: I

Target: K
Prediction: I

Target: D
Prediction: I

Target: P
Prediction: I

Target: B
Prediction: I

Target: E
Prediction: I

Target: N
Prediction: I

Target: Q
Prediction: I

Target: D
Prediction: I

Target: B
Prediction: I

Target: H
Prediction: I

Target: S
Prediction: I

Target: S
Prediction: I

Target: C
Prediction: I

Target: D
Prediction: I

Target: R
Prediction: I

Target: K
Prediction: I

Target: R
Prediction: I

Target: S
Prediction: I

Target: Z
Prediction: I

Target: S
Prediction: I

Target: N
Prediction: I

Target: X
Prediction: I

Target: B
Prediction: I

Target: B
Prediction: I

Target: V
Prediction: I

Target: O
Prediction: I

Target: P
Prediction: I

Target: G
Prediction: I

Target: C
Prediction: I

Target: A
Prediction: I

Target: T
Prediction: I

Target: U
Prediction: I

Target: E
Prediction: I

Target: U
Prediction: I

Target: Y
Prediction: I

Target: O
Prediction: I

Target: Z
Prediction: I

Target: X
Prediction: I

Target: N
Prediction: I

Target: S
Prediction: I

Target: K
Prediction: I

Target: C
Prediction: I

Target: O
Prediction: I

Target: S
Prediction: I

Target: I
Prediction: I

Target: A
Prediction: I

Target: M
Prediction: I

Target: J
Prediction: I

Target: V
Prediction: I

Target: Y
Prediction: I

Target: U
Prediction: I

Target: N
Prediction: I

Target: E
Prediction: I

Target: T
Prediction: I

Target: G
Prediction: I

Target: Z
Prediction: I

Target: E
Prediction: I

Target: V
Prediction: I

Target: E
Prediction: I

Target: D
Prediction: I

Target: N
Prediction: I

Target: X
Prediction: I

Target: H
Prediction: I

Target: E
Prediction: I

Target: D
Prediction: I

Target: L
Prediction: I

Target: U
Prediction: I

Target: O
Prediction: I

Target: X
Prediction: I

Target: F
Prediction: I

Target: R
Prediction: I

Target: D
Prediction: I

Target: M
Prediction: I

Target: K
Prediction: I

Target: V
Prediction: I

Target: K
Prediction: I

Target: G
Prediction: I

Target: J
Prediction: I

Target: W
Prediction: I

Target: T
Prediction: I

Target: A
Prediction: I

Target: R
Prediction: I

Target: D
Prediction: I

Target: B
Prediction: I

Target: D
Prediction: I

Target: S
Prediction: I

Target: S
Prediction: I

Target: J
Prediction: I

Target: Y
Prediction: I

Target: G
Prediction: I

Target: U
Prediction: I

Target: N
Prediction: I

Target: B
Prediction: I

Target: K
Prediction: I

Target: B
Prediction: I

Target: M
Prediction: I

Target: K
Prediction: I

Target: G
Prediction: I

Target: U
Prediction: I

Target: E
Prediction: I

Target: F
Prediction: I

Target: W
Prediction: I

Target: A
Prediction: I

Target: P
Prediction: I

Target: B
Prediction: I

Target: S
Prediction: I

Target: T
Prediction: I

Target: O
Prediction: I

Target: I
Prediction: I

Target: T
Prediction: I

Target: R
Prediction: I

Target: R
Prediction: I

Target: L
Prediction: I

Target: M
Prediction: I

Target: K
Prediction: I

Target: E
Prediction: I

Target: B
Prediction: I

Target: M
Prediction: I

Target: C
Prediction: I

Target: E
Prediction: I

Target: J
Prediction: I

Target: I
Prediction: I

Target: G
Prediction: I

Target: A
Prediction: I

Target: W
Prediction: I

Target: X
Prediction: I

Target: G
Prediction: I

Target: Q
Prediction: I

Target: T
Prediction: I

Target: U
Prediction: I

Target: M
Prediction: I

Target: T
Prediction: I

Target: S
Prediction: I

Target: A
Prediction: I

Target: G
Prediction: I

Target: V
Prediction: I

Target: U
Prediction: I

Target: T
Prediction: I

Target: C
Prediction: I

Target: Q
Prediction: I

Target: V
Prediction: I

Target: G
Prediction: I

Target: K
Prediction: I

Target: D
Prediction: I

Average Error on Test Set: 0.07555769230769163

Correctly Predicted: 4.05% of test set

****************
Learning Rate: 1e-06
****************

Training log:
****************
Error after 100 epochs: 0.9613020285484889
Error after 500 epochs: 0.961240936115874
Error after 1000 epochs: 0.9610151986291255
Error after 2000 epochs: 0.8594137443738895
Error after 5000 epochs: 0.6897449175772714
Error after 10000 epochs: 0.5872175715007613

Testing log (showing every tenth set of targets/predictions):
****************
Target: U
Prediction: H

Target: F
Prediction: H

Target: H
Prediction: H

Target: B
Prediction: H

Target: E
Prediction: H

Target: H
Prediction: H

Target: U
Prediction: H

Target: W
Prediction: H

Target: S
Prediction: H

Target: O
Prediction: H

Target: V
Prediction: H

Target: A
Prediction: H

Target: C
Prediction: H

Target: B
Prediction: H

Target: A
Prediction: H

Target: H
Prediction: H

Target: H
Prediction: H

Target: R
Prediction: H

Target: X
Prediction: H

Target: O
Prediction: H

Target: R
Prediction: H

Target: O
Prediction: H

Target: W
Prediction: H

Target: J
Prediction: H

Target: V
Prediction: H

Target: K
Prediction: H

Target: S
Prediction: H

Target: C
Prediction: H

Target: Q
Prediction: H

Target: X
Prediction: H

Target: A
Prediction: H

Target: F
Prediction: H

Target: T
Prediction: H

Target: O
Prediction: H

Target: G
Prediction: H

Target: K
Prediction: H

Target: Y
Prediction: H

Target: H
Prediction: H

Target: Z
Prediction: H

Target: C
Prediction: H

Target: P
Prediction: H

Target: C
Prediction: H

Target: Z
Prediction: H

Target: H
Prediction: H

Target: H
Prediction: H

Target: O
Prediction: H

Target: R
Prediction: H

Target: A
Prediction: H

Target: Y
Prediction: H

Target: N
Prediction: H

Target: Q
Prediction: H

Target: F
Prediction: H

Target: I
Prediction: H

Target: I
Prediction: H

Target: R
Prediction: H

Target: J
Prediction: H

Target: T
Prediction: H

Target: D
Prediction: H

Target: Q
Prediction: H

Target: P
Prediction: H

Target: P
Prediction: H

Target: V
Prediction: H

Target: W
Prediction: H

Target: J
Prediction: H

Target: P
Prediction: H

Target: K
Prediction: H

Target: M
Prediction: H

Target: K
Prediction: H

Target: N
Prediction: H

Target: P
Prediction: H

Target: O
Prediction: H

Target: F
Prediction: H

Target: R
Prediction: H

Target: D
Prediction: H

Target: D
Prediction: H

Target: M
Prediction: H

Target: Z
Prediction: H

Target: R
Prediction: H

Target: M
Prediction: H

Target: T
Prediction: H

Target: A
Prediction: H

Target: W
Prediction: H

Target: W
Prediction: H

Target: K
Prediction: H

Target: E
Prediction: H

Target: F
Prediction: H

Target: G
Prediction: H

Target: Q
Prediction: H

Target: V
Prediction: H

Target: Y
Prediction: H

Target: G
Prediction: H

Target: Y
Prediction: H

Target: O
Prediction: H

Target: I
Prediction: H

Target: X
Prediction: H

Target: U
Prediction: H

Target: G
Prediction: H

Target: N
Prediction: H

Target: Q
Prediction: H

Target: Y
Prediction: H

Target: Z
Prediction: H

Target: H
Prediction: H

Target: Q
Prediction: H

Target: O
Prediction: H

Target: S
Prediction: H

Target: O
Prediction: H

Target: I
Prediction: H

Target: G
Prediction: H

Target: G
Prediction: H

Target: P
Prediction: H

Target: W
Prediction: H

Target: Q
Prediction: H

Target: F
Prediction: H

Target: X
Prediction: H

Target: B
Prediction: H

Target: F
Prediction: H

Target: X
Prediction: H

Target: X
Prediction: H

Target: I
Prediction: H

Target: E
Prediction: H

Target: I
Prediction: H

Target: J
Prediction: H

Target: P
Prediction: H

Target: P
Prediction: H

Target: D
Prediction: H

Target: X
Prediction: H

Target: V
Prediction: H

Target: F
Prediction: H

Target: V
Prediction: H

Target: W
Prediction: H

Target: P
Prediction: H

Target: Q
Prediction: H

Target: E
Prediction: H

Target: I
Prediction: H

Target: A
Prediction: H

Target: O
Prediction: H

Target: N
Prediction: H

Target: M
Prediction: H

Target: L
Prediction: H

Target: R
Prediction: H

Target: B
Prediction: H

Target: S
Prediction: H

Target: J
Prediction: H

Target: K
Prediction: H

Target: O
Prediction: H

Target: I
Prediction: H

Target: Y
Prediction: H

Target: B
Prediction: H

Target: R
Prediction: H

Target: J
Prediction: H

Target: Z
Prediction: H

Target: N
Prediction: H

Target: B
Prediction: H

Target: S
Prediction: H

Target: U
Prediction: H

Target: J
Prediction: H

Target: Q
Prediction: H

Target: T
Prediction: H

Target: Z
Prediction: H

Target: F
Prediction: H

Target: J
Prediction: H

Target: L
Prediction: H

Target: V
Prediction: H

Target: I
Prediction: H

Target: U
Prediction: H

Target: K
Prediction: H

Target: E
Prediction: H

Target: F
Prediction: H

Target: N
Prediction: H

Target: A
Prediction: H

Target: N
Prediction: H

Target: B
Prediction: H

Target: J
Prediction: H

Target: P
Prediction: H

Target: Z
Prediction: H

Target: W
Prediction: H

Target: F
Prediction: H

Target: X
Prediction: H

Target: R
Prediction: H

Target: H
Prediction: H

Target: L
Prediction: H

Target: R
Prediction: H

Target: O
Prediction: H

Target: K
Prediction: H

Target: S
Prediction: H

Target: C
Prediction: H

Target: Y
Prediction: H

Target: Z
Prediction: H

Target: F
Prediction: H

Target: C
Prediction: H

Target: H
Prediction: H

Target: T
Prediction: H

Target: R
Prediction: H

Target: S
Prediction: H

Target: D
Prediction: H

Target: E
Prediction: H

Target: A
Prediction: H

Target: E
Prediction: H

Target: Y
Prediction: H

Target: P
Prediction: H

Target: J
Prediction: H

Target: W
Prediction: H

Target: M
Prediction: H

Target: H
Prediction: H

Target: I
Prediction: H

Target: V
Prediction: H

Target: W
Prediction: H

Target: A
Prediction: H

Target: I
Prediction: H

Target: J
Prediction: H

Target: B
Prediction: H

Target: F
Prediction: H

Target: P
Prediction: H

Target: E
Prediction: H

Target: W
Prediction: H

Target: C
Prediction: H

Target: H
Prediction: H

Target: Y
Prediction: H

Target: R
Prediction: H

Target: F
Prediction: H

Target: N
Prediction: H

Target: K
Prediction: H

Target: S
Prediction: H

Target: Z
Prediction: H

Target: M
Prediction: H

Target: F
Prediction: H

Target: C
Prediction: H

Target: C
Prediction: H

Target: O
Prediction: H

Target: N
Prediction: H

Target: C
Prediction: H

Target: E
Prediction: H

Target: B
Prediction: H

Target: B
Prediction: H

Target: G
Prediction: H

Target: N
Prediction: H

Target: S
Prediction: H

Target: D
Prediction: H

Target: G
Prediction: H

Target: V
Prediction: H

Target: Q
Prediction: H

Target: W
Prediction: H

Target: T
Prediction: H

Target: K
Prediction: H

Target: J
Prediction: H

Target: A
Prediction: H

Target: N
Prediction: H

Target: R
Prediction: H

Target: C
Prediction: H

Target: H
Prediction: H

Target: E
Prediction: H

Target: I
Prediction: H

Target: D
Prediction: H

Target: G
Prediction: H

Target: Z
Prediction: H

Target: J
Prediction: H

Target: K
Prediction: H

Target: D
Prediction: H

Target: P
Prediction: H

Target: B
Prediction: H

Target: E
Prediction: H

Target: N
Prediction: H

Target: Q
Prediction: H

Target: D
Prediction: H

Target: B
Prediction: H

Target: H
Prediction: H

Target: S
Prediction: H

Target: S
Prediction: H

Target: C
Prediction: H

Target: D
Prediction: H

Target: R
Prediction: H

Target: K
Prediction: H

Target: R
Prediction: H

Target: S
Prediction: H

Target: Z
Prediction: H

Target: S
Prediction: H

Target: N
Prediction: H

Target: X
Prediction: H

Target: B
Prediction: H

Target: B
Prediction: H

Target: V
Prediction: H

Target: O
Prediction: H

Target: P
Prediction: H

Target: G
Prediction: H

Target: C
Prediction: H

Target: A
Prediction: H

Target: T
Prediction: H

Target: U
Prediction: H

Target: E
Prediction: H

Target: U
Prediction: H

Target: Y
Prediction: H

Target: O
Prediction: H

Target: Z
Prediction: H

Target: X
Prediction: H

Target: N
Prediction: H

Target: S
Prediction: H

Target: K
Prediction: H

Target: C
Prediction: H

Target: O
Prediction: H

Target: S
Prediction: H

Target: I
Prediction: H

Target: A
Prediction: H

Target: M
Prediction: H

Target: J
Prediction: H

Target: V
Prediction: H

Target: Y
Prediction: H

Target: U
Prediction: H

Target: N
Prediction: H

Target: E
Prediction: H

Target: T
Prediction: H

Target: G
Prediction: H

Target: Z
Prediction: H

Target: E
Prediction: H

Target: V
Prediction: H

Target: E
Prediction: H

Target: D
Prediction: H

Target: N
Prediction: H

Target: X
Prediction: H

Target: H
Prediction: H

Target: E
Prediction: H

Target: D
Prediction: H

Target: L
Prediction: H

Target: U
Prediction: H

Target: O
Prediction: H

Target: X
Prediction: H

Target: F
Prediction: H

Target: R
Prediction: H

Target: D
Prediction: H

Target: M
Prediction: H

Target: K
Prediction: H

Target: V
Prediction: H

Target: K
Prediction: H

Target: G
Prediction: H

Target: J
Prediction: H

Target: W
Prediction: H

Target: T
Prediction: H

Target: A
Prediction: H

Target: R
Prediction: H

Target: D
Prediction: H

Target: B
Prediction: H

Target: D
Prediction: H

Target: S
Prediction: H

Target: S
Prediction: H

Target: J
Prediction: H

Target: Y
Prediction: H

Target: G
Prediction: H

Target: U
Prediction: H

Target: N
Prediction: H

Target: B
Prediction: H

Target: K
Prediction: H

Target: B
Prediction: H

Target: M
Prediction: H

Target: K
Prediction: H

Target: G
Prediction: H

Target: U
Prediction: H

Target: E
Prediction: H

Target: F
Prediction: H

Target: W
Prediction: H

Target: A
Prediction: H

Target: P
Prediction: H

Target: B
Prediction: H

Target: S
Prediction: H

Target: T
Prediction: H

Target: O
Prediction: H

Target: I
Prediction: H

Target: T
Prediction: H

Target: R
Prediction: H

Target: R
Prediction: H

Target: L
Prediction: H

Target: M
Prediction: H

Target: K
Prediction: H

Target: E
Prediction: H

Target: B
Prediction: H

Target: M
Prediction: H

Target: C
Prediction: H

Target: E
Prediction: H

Target: J
Prediction: H

Target: I
Prediction: H

Target: G
Prediction: H

Target: A
Prediction: H

Target: W
Prediction: H

Target: X
Prediction: H

Target: G
Prediction: H

Target: Q
Prediction: H

Target: T
Prediction: H

Target: U
Prediction: H

Target: M
Prediction: H

Target: T
Prediction: H

Target: S
Prediction: H

Target: A
Prediction: H

Target: G
Prediction: H

Target: V
Prediction: H

Target: U
Prediction: H

Target: T
Prediction: H

Target: C
Prediction: H

Target: Q
Prediction: H

Target: V
Prediction: H

Target: G
Prediction: H

Target: K
Prediction: H

Target: D
Prediction: H

Average Error on Test Set: 0.07555769230768848

Correctly Predicted: 3.5% of test set

-----------------------------------------------------------------------------
