Initialising Weights Using Xavier Weight Initialisation
Hidden Units: 40
Number of Epochs: 2000

****************
Learning Rate: 7.5e-06
****************

Training log:
Prediction: T

Target: Z
Prediction: I

Target: M
Prediction: M

Target: F
Prediction: T

Target: C
Prediction: I

Target: C
Prediction: T

Target: O
Prediction: M

Target: N
Prediction: W

Target: C
Prediction: I

Target: E
Prediction: I

Target: B
Prediction: M

Target: B
Prediction: M

Target: G
Prediction: M

Target: N
Prediction: M

Target: S
Prediction: M

Target: D
Prediction: L

Target: G
Prediction: I

Target: V
Prediction: I

Target: Q
Prediction: T

Target: W
Prediction: W

Target: T
Prediction: I

Target: K
Prediction: W

Target: J
Prediction: X

Target: A
Prediction: M

Target: N
Prediction: M

Target: R
Prediction: M

Target: C
Prediction: W

Target: H
Prediction: M

Target: E
Prediction: I

Target: I
Prediction: I

Target: D
Prediction: M

Target: G
Prediction: I

Target: Z
Prediction: I

Target: J
Prediction: I

Target: K
Prediction: I

Target: D
Prediction: M

Target: P
Prediction: X

Target: B
Prediction: I

Target: E
Prediction: T

Target: N
Prediction: W

Target: Q
Prediction: M

Target: D
Prediction: M

Target: B
Prediction: R

Target: H
Prediction: L

Target: S
Prediction: M

Target: S
Prediction: X

Target: C
Prediction: M

Target: D
Prediction: I

Target: R
Prediction: M

Target: K
Prediction: M

Target: R
Prediction: M

Target: S
Prediction: T

Target: Z
Prediction: I

Target: S
Prediction: X

Target: N
Prediction: M

Target: X
Prediction: I

Target: B
Prediction: R

Target: B
Prediction: M

Target: V
Prediction: I

Target: O
Prediction: L

Target: P
Prediction: M

Target: G
Prediction: I

Target: C
Prediction: W

Target: A
Prediction: M

Target: T
Prediction: X

Target: U
Prediction: I

Target: E
Prediction: I

Target: U
Prediction: I

Target: Y
Prediction: R

Target: O
Prediction: M

Target: Z
Prediction: I

Target: X
Prediction: I

Target: N
Prediction: W

Target: S
Prediction: R

Target: K
Prediction: M

Target: C
Prediction: I

Target: O
Prediction: W

Target: S
Prediction: I

Target: I
Prediction: I

Target: A
Prediction: M

Target: M
Prediction: M

Target: J
Prediction: I

Target: V
Prediction: T

Target: Y
Prediction: I

Target: U
Prediction: I

Target: N
Prediction: W

Target: E
Prediction: I

Target: T
Prediction: I

Target: G
Prediction: M

Target: Z
Prediction: R

Target: E
Prediction: T

Target: V
Prediction: T

Target: E
Prediction: I

Target: D
Prediction: R

Target: N
Prediction: M

Target: X
Prediction: I

Target: H
Prediction: M

Target: E
Prediction: I

Target: D
Prediction: M

Target: L
Prediction: I

Target: U
Prediction: W

Target: O
Prediction: I

Target: X
Prediction: I

Target: F
Prediction: T

Target: R
Prediction: M

Target: D
Prediction: I

Target: M
Prediction: W

Target: K
Prediction: M

Target: V
Prediction: T

Target: K
Prediction: T

Target: G
Prediction: T

Target: J
Prediction: M

Target: W
Prediction: W

Target: T
Prediction: I

Target: A
Prediction: I

Target: R
Prediction: M

Target: D
Prediction: X

Target: B
Prediction: T

Target: D
Prediction: I

Target: S
Prediction: T

Target: S
Prediction: R

Target: J
Prediction: M

Target: Y
Prediction: M

Target: G
Prediction: M

Target: U
Prediction: I

Target: N
Prediction: W

Target: B
Prediction: M

Target: K
Prediction: I

Target: B
Prediction: M

Target: M
Prediction: W

Target: K
Prediction: M

Target: G
Prediction: I

Target: U
Prediction: T

Target: E
Prediction: T

Target: F
Prediction: M

Target: W
Prediction: W

Target: A
Prediction: M

Target: P
Prediction: M

Target: B
Prediction: M

Target: S
Prediction: R

Target: T
Prediction: X

Target: O
Prediction: M

Target: I
Prediction: X

Target: T
Prediction: I

Target: R
Prediction: L

Target: R
Prediction: M

Target: L
Prediction: L

Target: M
Prediction: W

Target: K
Prediction: T

Target: E
Prediction: I

Target: B
Prediction: M

Target: M
Prediction: W

Target: C
Prediction: W

Target: E
Prediction: M

Target: J
Prediction: J

Target: I
Prediction: X

Target: G
Prediction: I

Target: A
Prediction: M

Target: W
Prediction: W

Target: X
Prediction: M

Target: G
Prediction: I

Target: Q
Prediction: M

Target: T
Prediction: I

Target: U
Prediction: I

Target: M
Prediction: W

Target: T
Prediction: I

Target: S
Prediction: T

Target: A
Prediction: M

Target: G
Prediction: I

Target: V
Prediction: M

Target: U
Prediction: I

Target: T
Prediction: I

Target: C
Prediction: I

Target: Q
Prediction: L

Target: V
Prediction: M

Target: G
Prediction: I

Target: K
Prediction: I

Target: D
Prediction: I

Average Error on Test Set: 0.07681386941880958

Correctly Predicted: 10.25% of test set

-----------------------------------------------------------------------------
