Initialising Weights Using Xavier Weight Initialisation
Hidden Units: 10
Number of Epochs: 10000

****************
Learning Rate: 0.001
****************

Training log:
Prediction: J

Target: V
Prediction: Y

Target: W
Prediction: Y

Target: A
Prediction: A

Target: I
Prediction: J

Target: J
Prediction: J

Target: B
Prediction: G

Target: F
Prediction: G

Target: P
Prediction: G

Target: E
Prediction: G

Target: W
Prediction: Y

Target: C
Prediction: U

Target: H
Prediction: G

Target: Y
Prediction: Y

Target: R
Prediction: G

Target: F
Prediction: M

Target: N
Prediction: U

Target: K
Prediction: G

Target: S
Prediction: Z

Target: Z
Prediction: Z

Target: M
Prediction: M

Target: F
Prediction: Y

Target: C
Prediction: G

Target: C
Prediction: G

Target: O
Prediction: G

Target: N
Prediction: N

Target: C
Prediction: U

Target: E
Prediction: Z

Target: B
Prediction: G

Target: B
Prediction: D

Target: G
Prediction: G

Target: N
Prediction: U

Target: S
Prediction: Z

Target: D
Prediction: U

Target: G
Prediction: G

Target: V
Prediction: Y

Target: Q
Prediction: P

Target: W
Prediction: P

Target: T
Prediction: Y

Target: K
Prediction: G

Target: J
Prediction: Z

Target: A
Prediction: A

Target: N
Prediction: N

Target: R
Prediction: G

Target: C
Prediction: G

Target: H
Prediction: U

Target: E
Prediction: G

Target: I
Prediction: J

Target: D
Prediction: G

Target: G
Prediction: G

Target: Z
Prediction: Z

Target: J
Prediction: J

Target: K
Prediction: U

Target: D
Prediction: G

Target: P
Prediction: J

Target: B
Prediction: Z

Target: E
Prediction: Z

Target: N
Prediction: G

Target: Q
Prediction: G

Target: D
Prediction: G

Target: B
Prediction: Z

Target: H
Prediction: U

Target: S
Prediction: G

Target: S
Prediction: Z

Target: C
Prediction: G

Target: D
Prediction: G

Target: R
Prediction: G

Target: K
Prediction: G

Target: R
Prediction: G

Target: S
Prediction: G

Target: Z
Prediction: Z

Target: S
Prediction: Z

Target: N
Prediction: M

Target: X
Prediction: G

Target: B
Prediction: G

Target: B
Prediction: G

Target: V
Prediction: Y

Target: O
Prediction: G

Target: P
Prediction: G

Target: G
Prediction: G

Target: C
Prediction: G

Target: A
Prediction: A

Target: T
Prediction: Y

Target: U
Prediction: U

Target: E
Prediction: G

Target: U
Prediction: U

Target: Y
Prediction: Z

Target: O
Prediction: G

Target: Z
Prediction: Z

Target: X
Prediction: D

Target: N
Prediction: G

Target: S
Prediction: Z

Target: K
Prediction: G

Target: C
Prediction: G

Target: O
Prediction: G

Target: S
Prediction: G

Target: I
Prediction: J

Target: A
Prediction: A

Target: M
Prediction: M

Target: J
Prediction: J

Target: V
Prediction: Y

Target: Y
Prediction: Y

Target: U
Prediction: N

Target: N
Prediction: M

Target: E
Prediction: G

Target: T
Prediction: Y

Target: G
Prediction: G

Target: Z
Prediction: Z

Target: E
Prediction: G

Target: V
Prediction: Y

Target: E
Prediction: Z

Target: D
Prediction: Z

Target: N
Prediction: N

Target: X
Prediction: Z

Target: H
Prediction: G

Target: E
Prediction: G

Target: D
Prediction: G

Target: L
Prediction: L

Target: U
Prediction: M

Target: O
Prediction: G

Target: X
Prediction: Z

Target: F
Prediction: Y

Target: R
Prediction: G

Target: D
Prediction: G

Target: M
Prediction: M

Target: K
Prediction: G

Target: V
Prediction: Y

Target: K
Prediction: U

Target: G
Prediction: G

Target: J
Prediction: D

Target: W
Prediction: Y

Target: T
Prediction: Y

Target: A
Prediction: A

Target: R
Prediction: G

Target: D
Prediction: G

Target: B
Prediction: G

Target: D
Prediction: J

Target: S
Prediction: Z

Target: S
Prediction: Z

Target: J
Prediction: Z

Target: Y
Prediction: G

Target: G
Prediction: G

Target: U
Prediction: U

Target: N
Prediction: G

Target: B
Prediction: G

Target: K
Prediction: U

Target: B
Prediction: G

Target: M
Prediction: M

Target: K
Prediction: A

Target: G
Prediction: G

Target: U
Prediction: U

Target: E
Prediction: Z

Target: F
Prediction: Y

Target: W
Prediction: G

Target: A
Prediction: A

Target: P
Prediction: D

Target: B
Prediction: Z

Target: S
Prediction: Z

Target: T
Prediction: Y

Target: O
Prediction: G

Target: I
Prediction: J

Target: T
Prediction: G

Target: R
Prediction: G

Target: R
Prediction: G

Target: L
Prediction: L

Target: M
Prediction: M

Target: K
Prediction: U

Target: E
Prediction: Z

Target: B
Prediction: Z

Target: M
Prediction: M

Target: C
Prediction: G

Target: E
Prediction: G

Target: J
Prediction: J

Target: I
Prediction: Z

Target: G
Prediction: G

Target: A
Prediction: A

Target: W
Prediction: Y

Target: X
Prediction: L

Target: G
Prediction: G

Target: Q
Prediction: G

Target: T
Prediction: Y

Target: U
Prediction: U

Target: M
Prediction: M

Target: T
Prediction: Y

Target: S
Prediction: Y

Target: A
Prediction: A

Target: G
Prediction: G

Target: V
Prediction: G

Target: U
Prediction: U

Target: T
Prediction: Y

Target: C
Prediction: G

Target: Q
Prediction: G

Target: V
Prediction: G

Target: G
Prediction: G

Target: K
Prediction: N

Target: D
Prediction: J

Average Error on Test Set: 0.07501925924149132

Correctly Predicted: 27.38% of test set

****************
Learning Rate: 1e-06
****************

Training log:
****************
Error after 100 epochs: 0.07450125853677245
Error after 500 epochs: 0.07423978657955226
Error after 1000 epochs: 0.0744137293772793
Error after 2000 epochs: 0.07478389612018092
Error after 5000 epochs: 0.07702195465735806
Error after 10000 epochs: 0.07808223172930163

Testing log (showing every tenth set of targets/predictions):
****************
Target: U
Prediction: U

Target: F
Prediction: P

Target: H
Prediction: U

Target: B
Prediction: S

Target: E
Prediction: L

Target: H
Prediction: P

Target: U
Prediction: W

Target: W
Prediction: W

Target: S
Prediction: S

Target: O
Prediction: G

Target: V
Prediction: T

Target: A
Prediction: A

Target: C
Prediction: U

Target: B
Prediction: P

Target: A
Prediction: A

Target: H
Prediction: D

Target: H
Prediction: M

Target: R
Prediction: R

Target: X
Prediction: L

Target: O
Prediction: G

Target: R
Prediction: G

Target: O
Prediction: G

Target: W
Prediction: M

Target: J
Prediction: J

Target: V
Prediction: Y

Target: K
Prediction: G

Target: S
Prediction: S

Target: C
Prediction: G

Target: Q
Prediction: G

Target: X
Prediction: G

Target: A
Prediction: A

Target: F
Prediction: P

Target: T
Prediction: T

Target: O
Prediction: G

Target: G
Prediction: G

Target: K
Prediction: U

Target: Y
Prediction: Y

Target: H
Prediction: M

Target: Z
Prediction: Z

Target: C
Prediction: L

Target: P
Prediction: P

Target: C
Prediction: G

Target: Z
Prediction: P

Target: H
Prediction: U

Target: H
Prediction: M

Target: O
Prediction: D

Target: R
Prediction: G

Target: A
Prediction: A

Target: Y
Prediction: G

Target: N
Prediction: W

Target: Q
Prediction: G

Target: F
Prediction: P

Target: I
Prediction: J

Target: I
Prediction: J

Target: R
Prediction: G

Target: J
Prediction: J

Target: T
Prediction: T

Target: D
Prediction: I

Target: Q
Prediction: S

Target: P
Prediction: P

Target: P
Prediction: P

Target: V
Prediction: T

Target: W
Prediction: W

Target: J
Prediction: J

Target: P
Prediction: P

Target: K
Prediction: M

Target: M
Prediction: R

Target: K
Prediction: M

Target: N
Prediction: W

Target: P
Prediction: S

Target: O
Prediction: G

Target: F
Prediction: P

Target: R
Prediction: R

Target: D
Prediction: M

Target: D
Prediction: I

Target: M
Prediction: M

Target: Z
Prediction: B

Target: R
Prediction: M

Target: M
Prediction: M

Target: T
Prediction: P

Target: A
Prediction: A

Target: W
Prediction: W

Target: W
Prediction: W

Target: K
Prediction: U

Target: E
Prediction: I

Target: F
Prediction: T

Target: G
Prediction: G

Target: Q
Prediction: G

Target: V
Prediction: Y

Target: Y
Prediction: P

Target: G
Prediction: U

Target: Y
Prediction: T

Target: O
Prediction: G

Target: I
Prediction: I

Target: X
Prediction: U

Target: U
Prediction: U

Target: G
Prediction: R

Target: N
Prediction: W

Target: Q
Prediction: P

Target: Y
Prediction: T

Target: Z
Prediction: G

Target: H
Prediction: U

Target: Q
Prediction: G

Target: O
Prediction: G

Target: S
Prediction: P

Target: O
Prediction: G

Target: I
Prediction: I

Target: G
Prediction: S

Target: G
Prediction: G

Target: P
Prediction: P

Target: W
Prediction: W

Target: Q
Prediction: G

Target: F
Prediction: P

Target: X
Prediction: G

Target: B
Prediction: M

Target: F
Prediction: P

Target: X
Prediction: P

Target: X
Prediction: P

Target: I
Prediction: I

Target: E
Prediction: G

Target: I
Prediction: I

Target: J
Prediction: P

Target: P
Prediction: P

Target: P
Prediction: Y

Target: D
Prediction: U

Target: X
Prediction: S

Target: V
Prediction: W

Target: F
Prediction: P

Target: V
Prediction: Y

Target: W
Prediction: W

Target: P
Prediction: P

Target: Q
Prediction: P

Target: E
Prediction: L

Target: I
Prediction: P

Target: A
Prediction: A

Target: O
Prediction: G

Target: N
Prediction: W

Target: M
Prediction: M

Target: L
Prediction: L

Target: R
Prediction: G

Target: B
Prediction: G

Target: S
Prediction: P

Target: J
Prediction: J

Target: K
Prediction: U

Target: O
Prediction: G

Target: I
Prediction: I

Target: Y
Prediction: T

Target: B
Prediction: S

Target: R
Prediction: R

Target: J
Prediction: J

Target: Z
Prediction: L

Target: N
Prediction: M

Target: B
Prediction: I

Target: S
Prediction: S

Target: U
Prediction: U

Target: J
Prediction: J

Target: Q
Prediction: G

Target: T
Prediction: T

Target: Z
Prediction: Z

Target: F
Prediction: W

Target: J
Prediction: J

Target: L
Prediction: L

Target: V
Prediction: Y

Target: I
Prediction: G

Target: U
Prediction: U

Target: K
Prediction: U

Target: E
Prediction: G

Target: F
Prediction: P

Target: N
Prediction: U

Target: A
Prediction: S

Target: N
Prediction: M

Target: B
Prediction: I

Target: J
Prediction: J

Target: P
Prediction: P

Target: Z
Prediction: Z

Target: W
Prediction: W

Target: F
Prediction: P

Target: X
Prediction: X

Target: R
Prediction: B

Target: H
Prediction: G

Target: L
Prediction: L

Target: R
Prediction: M

Target: O
Prediction: G

Target: K
Prediction: U

Target: S
Prediction: P

Target: C
Prediction: G

Target: Y
Prediction: W

Target: Z
Prediction: B

Target: F
Prediction: P

Target: C
Prediction: S

Target: H
Prediction: M

Target: T
Prediction: T

Target: R
Prediction: G

Target: S
Prediction: P

Target: D
Prediction: P

Target: E
Prediction: U

Target: A
Prediction: A

Target: E
Prediction: L

Target: Y
Prediction: T

Target: P
Prediction: P

Target: J
Prediction: J

Target: W
Prediction: W

Target: M
Prediction: M

Target: H
Prediction: R

Target: I
Prediction: J

Target: V
Prediction: T

Target: W
Prediction: W

Target: A
Prediction: A

Target: I
Prediction: L

Target: J
Prediction: J

Target: B
Prediction: M

Target: F
Prediction: P

Target: P
Prediction: P

Target: E
Prediction: G

Target: W
Prediction: W

Target: C
Prediction: U

Target: H
Prediction: R

Target: Y
Prediction: T

Target: R
Prediction: X

Target: F
Prediction: W

Target: N
Prediction: M

Target: K
Prediction: J

Target: S
Prediction: P

Target: Z
Prediction: P

Target: M
Prediction: M

Target: F
Prediction: P

Target: C
Prediction: G

Target: C
Prediction: G

Target: O
Prediction: G

Target: N
Prediction: W

Target: C
Prediction: U

Target: E
Prediction: G

Target: B
Prediction: R

Target: B
Prediction: G

Target: G
Prediction: G

Target: N
Prediction: U

Target: S
Prediction: G

Target: D
Prediction: I

Target: G
Prediction: G

Target: V
Prediction: T

Target: Q
Prediction: S

Target: W
Prediction: W

Target: T
Prediction: T

Target: K
Prediction: G

Target: J
Prediction: P

Target: A
Prediction: A

Target: N
Prediction: U

Target: R
Prediction: G

Target: C
Prediction: U

Target: H
Prediction: U

Target: E
Prediction: B

Target: I
Prediction: J

Target: D
Prediction: R

Target: G
Prediction: G

Target: Z
Prediction: I

Target: J
Prediction: J

Target: K
Prediction: U

Target: D
Prediction: I

Target: P
Prediction: P

Target: B
Prediction: B

Target: E
Prediction: G

Target: N
Prediction: J

Target: Q
Prediction: G

Target: D
Prediction: P

Target: B
Prediction: S

Target: H
Prediction: U

Target: S
Prediction: S

Target: S
Prediction: I

Target: C
Prediction: G

Target: D
Prediction: I

Target: R
Prediction: R

Target: K
Prediction: G

Target: R
Prediction: G

Target: S
Prediction: P

Target: Z
Prediction: P

Target: S
Prediction: S

Target: N
Prediction: M

Target: X
Prediction: G

Target: B
Prediction: P

Target: B
Prediction: G

Target: V
Prediction: T

Target: O
Prediction: G

Target: P
Prediction: P

Target: G
Prediction: G

Target: C
Prediction: G

Target: A
Prediction: A

Target: T
Prediction: T

Target: U
Prediction: U

Target: E
Prediction: G

Target: U
Prediction: U

Target: Y
Prediction: P

Target: O
Prediction: D

Target: Z
Prediction: L

Target: X
Prediction: L

Target: N
Prediction: W

Target: S
Prediction: S

Target: K
Prediction: M

Target: C
Prediction: G

Target: O
Prediction: G

Target: S
Prediction: L

Target: I
Prediction: I

Target: A
Prediction: A

Target: M
Prediction: M

Target: J
Prediction: J

Target: V
Prediction: T

Target: Y
Prediction: T

Target: U
Prediction: U

Target: N
Prediction: J

Target: E
Prediction: G

Target: T
Prediction: T

Target: G
Prediction: S

Target: Z
Prediction: P

Target: E
Prediction: X

Target: V
Prediction: T

Target: E
Prediction: G

Target: D
Prediction: R

Target: N
Prediction: M

Target: X
Prediction: S

Target: H
Prediction: M

Target: E
Prediction: G

Target: D
Prediction: X

Target: L
Prediction: L

Target: U
Prediction: U

Target: O
Prediction: G

Target: X
Prediction: L

Target: F
Prediction: P

Target: R
Prediction: G

Target: D
Prediction: I

Target: M
Prediction: M

Target: K
Prediction: G

Target: V
Prediction: T

Target: K
Prediction: W

Target: G
Prediction: G

Target: J
Prediction: G

Target: W
Prediction: W

Target: T
Prediction: T

Target: A
Prediction: A

Target: R
Prediction: R

Target: D
Prediction: J

Target: B
Prediction: M

Target: D
Prediction: I

Target: S
Prediction: P

Target: S
Prediction: S

Target: J
Prediction: S

Target: Y
Prediction: X

Target: G
Prediction: P

Target: U
Prediction: U

Target: N
Prediction: W

Target: B
Prediction: G

Target: K
Prediction: U

Target: B
Prediction: S

Target: M
Prediction: M

Target: K
Prediction: A

Target: G
Prediction: G

Target: U
Prediction: U

Target: E
Prediction: G

Target: F
Prediction: P

Target: W
Prediction: W

Target: A
Prediction: A

Target: P
Prediction: P

Target: B
Prediction: S

Target: S
Prediction: S

Target: T
Prediction: T

Target: O
Prediction: G

Target: I
Prediction: P

Target: T
Prediction: U

Target: R
Prediction: D

Target: R
Prediction: M

Target: L
Prediction: L

Target: M
Prediction: M

Target: K
Prediction: W

Target: E
Prediction: G

Target: B
Prediction: S

Target: M
Prediction: W

Target: C
Prediction: U

Target: E
Prediction: G

Target: J
Prediction: J

Target: I
Prediction: P

Target: G
Prediction: G

Target: A
Prediction: A

Target: W
Prediction: W

Target: X
Prediction: L

Target: G
Prediction: G

Target: Q
Prediction: G

Target: T
Prediction: T

Target: U
Prediction: U

Target: M
Prediction: W

Target: T
Prediction: T

Target: S
Prediction: P

Target: A
Prediction: A

Target: G
Prediction: G

Target: V
Prediction: S

Target: U
Prediction: U

Target: T
Prediction: T

Target: C
Prediction: L

Target: Q
Prediction: G

Target: V
Prediction: U

Target: G
Prediction: G

Target: K
Prediction: U

Target: D
Prediction: J

Average Error on Test Set: 0.09320797015794094

Correctly Predicted: 32.35% of test set

-----------------------------------------------------------------------------
