Initialising Weights Using Xavier Weight Initialisation
Hidden Units: 40
Number of Epochs: 10000

****************
Learning Rate: 7.5e-06
****************

Training log:
Prediction: X

Target: I
Prediction: I

Target: V
Prediction: V

Target: W
Prediction: W

Target: A
Prediction: A

Target: I
Prediction: I

Target: J
Prediction: J

Target: B
Prediction: R

Target: F
Prediction: P

Target: P
Prediction: P

Target: E
Prediction: X

Target: W
Prediction: W

Target: C
Prediction: C

Target: H
Prediction: E

Target: Y
Prediction: Y

Target: R
Prediction: Q

Target: F
Prediction: N

Target: N
Prediction: N

Target: K
Prediction: N

Target: S
Prediction: F

Target: Z
Prediction: Z

Target: M
Prediction: M

Target: F
Prediction: F

Target: C
Prediction: C

Target: C
Prediction: C

Target: O
Prediction: X

Target: N
Prediction: N

Target: C
Prediction: C

Target: E
Prediction: E

Target: B
Prediction: X

Target: B
Prediction: X

Target: G
Prediction: Q

Target: N
Prediction: N

Target: S
Prediction: S

Target: D
Prediction: E

Target: G
Prediction: Q

Target: V
Prediction: V

Target: Q
Prediction: Q

Target: W
Prediction: W

Target: T
Prediction: T

Target: K
Prediction: N

Target: J
Prediction: Z

Target: A
Prediction: A

Target: N
Prediction: T

Target: R
Prediction: X

Target: C
Prediction: D

Target: H
Prediction: N

Target: E
Prediction: E

Target: I
Prediction: I

Target: D
Prediction: X

Target: G
Prediction: Q

Target: Z
Prediction: Z

Target: J
Prediction: J

Target: K
Prediction: U

Target: D
Prediction: N

Target: P
Prediction: P

Target: B
Prediction: Z

Target: E
Prediction: E

Target: N
Prediction: N

Target: Q
Prediction: Q

Target: D
Prediction: P

Target: B
Prediction: S

Target: H
Prediction: N

Target: S
Prediction: S

Target: S
Prediction: Z

Target: C
Prediction: Q

Target: D
Prediction: D

Target: R
Prediction: B

Target: K
Prediction: C

Target: R
Prediction: E

Target: S
Prediction: X

Target: Z
Prediction: Z

Target: S
Prediction: S

Target: N
Prediction: M

Target: X
Prediction: E

Target: B
Prediction: S

Target: B
Prediction: Q

Target: V
Prediction: V

Target: O
Prediction: Q

Target: P
Prediction: P

Target: G
Prediction: C

Target: C
Prediction: Q

Target: A
Prediction: A

Target: T
Prediction: T

Target: U
Prediction: U

Target: E
Prediction: E

Target: U
Prediction: U

Target: Y
Prediction: S

Target: O
Prediction: X

Target: Z
Prediction: Z

Target: X
Prediction: X

Target: N
Prediction: N

Target: S
Prediction: S

Target: K
Prediction: X

Target: C
Prediction: C

Target: O
Prediction: X

Target: S
Prediction: X

Target: I
Prediction: I

Target: A
Prediction: A

Target: M
Prediction: M

Target: J
Prediction: J

Target: V
Prediction: V

Target: Y
Prediction: Y

Target: U
Prediction: Q

Target: N
Prediction: N

Target: E
Prediction: E

Target: T
Prediction: T

Target: G
Prediction: P

Target: Z
Prediction: Z

Target: E
Prediction: F

Target: V
Prediction: V

Target: E
Prediction: E

Target: D
Prediction: Z

Target: N
Prediction: N

Target: X
Prediction: B

Target: H
Prediction: N

Target: E
Prediction: E

Target: D
Prediction: N

Target: L
Prediction: L

Target: U
Prediction: N

Target: O
Prediction: X

Target: X
Prediction: D

Target: F
Prediction: F

Target: R
Prediction: Q

Target: D
Prediction: D

Target: M
Prediction: M

Target: K
Prediction: Q

Target: V
Prediction: V

Target: K
Prediction: U

Target: G
Prediction: E

Target: J
Prediction: Q

Target: W
Prediction: W

Target: T
Prediction: T

Target: A
Prediction: A

Target: R
Prediction: X

Target: D
Prediction: N

Target: B
Prediction: X

Target: D
Prediction: D

Target: S
Prediction: F

Target: S
Prediction: S

Target: J
Prediction: X

Target: Y
Prediction: X

Target: G
Prediction: P

Target: U
Prediction: U

Target: N
Prediction: N

Target: B
Prediction: E

Target: K
Prediction: C

Target: B
Prediction: S

Target: M
Prediction: M

Target: K
Prediction: A

Target: G
Prediction: C

Target: U
Prediction: U

Target: E
Prediction: E

Target: F
Prediction: F

Target: W
Prediction: W

Target: A
Prediction: A

Target: P
Prediction: P

Target: B
Prediction: Z

Target: S
Prediction: S

Target: T
Prediction: T

Target: O
Prediction: X

Target: I
Prediction: P

Target: T
Prediction: E

Target: R
Prediction: E

Target: R
Prediction: Q

Target: L
Prediction: L

Target: M
Prediction: M

Target: K
Prediction: U

Target: E
Prediction: E

Target: B
Prediction: X

Target: M
Prediction: M

Target: C
Prediction: Q

Target: E
Prediction: Q

Target: J
Prediction: J

Target: I
Prediction: Z

Target: G
Prediction: Q

Target: A
Prediction: A

Target: W
Prediction: W

Target: X
Prediction: N

Target: G
Prediction: X

Target: Q
Prediction: Q

Target: T
Prediction: T

Target: U
Prediction: U

Target: M
Prediction: M

Target: T
Prediction: T

Target: S
Prediction: Y

Target: A
Prediction: A

Target: G
Prediction: E

Target: V
Prediction: P

Target: U
Prediction: U

Target: T
Prediction: T

Target: C
Prediction: C

Target: Q
Prediction: Q

Target: V
Prediction: X

Target: G
Prediction: E

Target: K
Prediction: X

Target: D
Prediction: D

Average Error on Test Set: 0.07706452361357825

Correctly Predicted: 55.62% of test set

-----------------------------------------------------------------------------
