Initialising Weights Using Xavier Weight Initialisation
Hidden Units: 60
Number of Epochs: 10000

****************
Learning Rate: 7.5e-06
****************

Training log:
Prediction: R

Target: I
Prediction: I

Target: V
Prediction: V

Target: W
Prediction: W

Target: A
Prediction: A

Target: I
Prediction: I

Target: J
Prediction: J

Target: B
Prediction: X

Target: F
Prediction: P

Target: P
Prediction: P

Target: E
Prediction: X

Target: W
Prediction: W

Target: C
Prediction: U

Target: H
Prediction: R

Target: Y
Prediction: Y

Target: R
Prediction: Q

Target: F
Prediction: N

Target: N
Prediction: N

Target: K
Prediction: U

Target: S
Prediction: F

Target: Z
Prediction: Z

Target: M
Prediction: M

Target: F
Prediction: F

Target: C
Prediction: G

Target: C
Prediction: X

Target: O
Prediction: Q

Target: N
Prediction: N

Target: C
Prediction: Q

Target: E
Prediction: E

Target: B
Prediction: X

Target: B
Prediction: X

Target: G
Prediction: Q

Target: N
Prediction: N

Target: S
Prediction: B

Target: D
Prediction: D

Target: G
Prediction: R

Target: V
Prediction: V

Target: Q
Prediction: Q

Target: W
Prediction: W

Target: T
Prediction: T

Target: K
Prediction: R

Target: J
Prediction: X

Target: A
Prediction: A

Target: N
Prediction: N

Target: R
Prediction: Q

Target: C
Prediction: Q

Target: H
Prediction: H

Target: E
Prediction: X

Target: I
Prediction: I

Target: D
Prediction: F

Target: G
Prediction: R

Target: Z
Prediction: Z

Target: J
Prediction: J

Target: K
Prediction: K

Target: D
Prediction: D

Target: P
Prediction: P

Target: B
Prediction: X

Target: E
Prediction: E

Target: N
Prediction: N

Target: Q
Prediction: Q

Target: D
Prediction: D

Target: B
Prediction: S

Target: H
Prediction: D

Target: S
Prediction: B

Target: S
Prediction: X

Target: C
Prediction: Q

Target: D
Prediction: D

Target: R
Prediction: Q

Target: K
Prediction: R

Target: R
Prediction: R

Target: S
Prediction: X

Target: Z
Prediction: Z

Target: S
Prediction: S

Target: N
Prediction: N

Target: X
Prediction: X

Target: B
Prediction: B

Target: B
Prediction: Q

Target: V
Prediction: V

Target: O
Prediction: Q

Target: P
Prediction: P

Target: G
Prediction: G

Target: C
Prediction: Q

Target: A
Prediction: A

Target: T
Prediction: T

Target: U
Prediction: U

Target: E
Prediction: E

Target: U
Prediction: U

Target: Y
Prediction: Y

Target: O
Prediction: Q

Target: Z
Prediction: Z

Target: X
Prediction: X

Target: N
Prediction: N

Target: S
Prediction: S

Target: K
Prediction: R

Target: C
Prediction: C

Target: O
Prediction: Q

Target: S
Prediction: Q

Target: I
Prediction: I

Target: A
Prediction: A

Target: M
Prediction: M

Target: J
Prediction: J

Target: V
Prediction: V

Target: Y
Prediction: Y

Target: U
Prediction: U

Target: N
Prediction: N

Target: E
Prediction: R

Target: T
Prediction: T

Target: G
Prediction: P

Target: Z
Prediction: Z

Target: E
Prediction: X

Target: V
Prediction: V

Target: E
Prediction: E

Target: D
Prediction: Z

Target: N
Prediction: N

Target: X
Prediction: X

Target: H
Prediction: H

Target: E
Prediction: X

Target: D
Prediction: Q

Target: L
Prediction: L

Target: U
Prediction: N

Target: O
Prediction: Q

Target: X
Prediction: X

Target: F
Prediction: F

Target: R
Prediction: R

Target: D
Prediction: D

Target: M
Prediction: M

Target: K
Prediction: X

Target: V
Prediction: V

Target: K
Prediction: K

Target: G
Prediction: G

Target: J
Prediction: Q

Target: W
Prediction: W

Target: T
Prediction: T

Target: A
Prediction: A

Target: R
Prediction: R

Target: D
Prediction: D

Target: B
Prediction: X

Target: D
Prediction: X

Target: S
Prediction: X

Target: S
Prediction: S

Target: J
Prediction: Q

Target: Y
Prediction: Q

Target: G
Prediction: P

Target: U
Prediction: U

Target: N
Prediction: N

Target: B
Prediction: X

Target: K
Prediction: K

Target: B
Prediction: R

Target: M
Prediction: M

Target: K
Prediction: R

Target: G
Prediction: G

Target: U
Prediction: U

Target: E
Prediction: E

Target: F
Prediction: F

Target: W
Prediction: W

Target: A
Prediction: A

Target: P
Prediction: P

Target: B
Prediction: F

Target: S
Prediction: S

Target: T
Prediction: T

Target: O
Prediction: Q

Target: I
Prediction: F

Target: T
Prediction: U

Target: R
Prediction: Q

Target: R
Prediction: R

Target: L
Prediction: L

Target: M
Prediction: M

Target: K
Prediction: U

Target: E
Prediction: E

Target: B
Prediction: X

Target: M
Prediction: M

Target: C
Prediction: Q

Target: E
Prediction: Q

Target: J
Prediction: J

Target: I
Prediction: X

Target: G
Prediction: Q

Target: A
Prediction: A

Target: W
Prediction: W

Target: X
Prediction: X

Target: G
Prediction: Q

Target: Q
Prediction: Q

Target: T
Prediction: T

Target: U
Prediction: U

Target: M
Prediction: M

Target: T
Prediction: T

Target: S
Prediction: X

Target: A
Prediction: A

Target: G
Prediction: G

Target: V
Prediction: F

Target: U
Prediction: U

Target: T
Prediction: T

Target: C
Prediction: Q

Target: Q
Prediction: Q

Target: V
Prediction: Q

Target: G
Prediction: Q

Target: K
Prediction: X

Target: D
Prediction: X

Average Error on Test Set: 0.08910057085323012

Correctly Predicted: 59.27% of test set

-----------------------------------------------------------------------------
